"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.254212333E0,-4.606530412E-1,-1.560730031E-1,-4.589426941E-1,6.687214690E-1
9.264143333E0,-4.766322025E-1,-2.198398134E-1,-5.560111517E-1,7.646281454E-1
9.274073333E0,-4.751972958E-1,-2.293193194E-1,-5.812337011E-1,7.850047360E-1
9.284004333E0,-4.864782924E-1,-2.091370699E-1,-5.610122752E-1,7.714494254E-1
9.293934333E0,-4.979368616E-1,-1.732190859E-1,-5.054362446E-1,7.303504414E-1
9.303865333E0,-4.951094405E-1,-1.376303002E-1,-4.149330407E-1,6.604883692E-1
9.313795333E0,-4.931388923E-1,-1.345324454E-1,-2.803260434E-1,5.829816777E-1
9.323725333E0,-5.080718771E-1,-2.556940627E-1,7.313989699E-2,5.734683343E-1
9.333656333E0,-5.126892040E-1,-3.222043866E-1,3.347805780E-1,6.919132330E-1
9.343586333E0,-5.482786475E-1,-2.813186082E-1,4.048857701E-1,7.373480328E-1
9.353517333E0,-4.960972545E-1,-2.578879380E-1,3.506347185E-1,6.599722572E-1
9.363447333E0,-4.024198896E-1,-2.073791045E-1,1.956659621E-1,4.931866069E-1
9.373378333E0,-3.390859560E-1,-1.203166947E-1,3.494003713E-2,3.614916303E-1
9.383308333E0,-2.621339668E-1,-5.943665475E-2,-1.973844588E-2,2.695116671E-1
9.393239333E0,-1.944523359E-1,-1.583952248E-2,-8.566170931E-4,1.950982707E-1
9.403169333E0,-1.441939460E-1,5.074213743E-3,4.034637272E-2,1.498181281E-1
9.413099333E0,-1.355952134E-1,2.778918475E-2,5.197239161E-2,1.478493496E-1
9.423030333E0,-1.503910809E-1,4.103459001E-2,3.039441168E-2,1.588242269E-1
9.432960333E0,-1.599475144E-1,6.249124020E-2,3.397700071E-2,1.750508470E-1
9.442891333E0,-1.210377295E-1,8.756965578E-2,5.746175766E-2,1.600638315E-1
9.452821333E0,-6.505623098E-2,7.605531871E-2,3.246900380E-2,1.052186338E-1
9.462752333E0,-3.618732132E-2,3.885036260E-2,3.846883178E-3,5.323224031E-2
9.472682333E0,-1.909590997E-2,2.458666474E-2,-1.862922907E-3,3.118698995E-2
9.482612333E0,3.766443763E-2,3.378755093E-2,-6.905561686E-3,5.106755567E-2
9.492543333E0,4.156021815E-2,4.543812811E-2,4.252796888E-2,7.483651085E-2
9.502473333E0,-2.949869134E-2,5.939806312E-2,9.648256660E-2,1.170777022E-1
9.512404333E0,-9.150223721E-2,3.012134671E-2,9.226496994E-2,1.333895784E-1
9.522334333E0,-1.369861563E-1,-2.008986354E-2,4.307760715E-2,1.449982410E-1
9.532265333E0,-1.528934700E-1,-5.989186049E-2,1.050920069E-2,1.645414580E-1
9.542195333E0,-1.645596519E-1,-5.906009406E-2,7.407252789E-3,1.749938317E-1
9.552125333E0,-1.644436212E-1,-4.463208944E-2,-2.418408394E-3,1.704100251E-1
9.562056333E0,-1.625246381E-1,-7.169943541E-2,5.747812986E-3,1.777304262E-1
9.571986333E0,-1.891237683E-1,-1.195726365E-1,3.364955664E-2,2.262691048E-1
9.581917333E0,-2.303572002E-1,-1.224243236E-1,6.753358662E-2,2.694678831E-1
9.591847333E0,-2.359472115E-1,-5.885661095E-2,1.172255641E-1,2.699574413E-1
9.601778333E0,-2.122830181E-1,-6.700909138E-3,1.443326712E-1,2.567896063E-1
9.611708333E0,-2.071210230E-1,5.025974214E-2,1.441894144E-1,2.573242062E-1
9.621638333E0,-1.830600230E-1,8.189025521E-2,1.033454436E-1,2.256042256E-1
9.631569333E0,-1.654697710E-1,6.241317987E-2,5.074389160E-2,1.839853056E-1
9.641499333E0,-1.607669286E-1,4.630673200E-2,2.372566223E-2,1.689769978E-1
9.651430333E0,-1.824571019E-1,6.774057806E-2,8.797720671E-3,1.948249980E-1
9.661360333E0,-2.174443553E-1,7.798402280E-2,1.225751817E-2,2.313305043E-1
9.671292042E0,-2.639523777E-1,7.002011508E-2,5.753952563E-2,2.790778946E-1
9.681222042E0,-3.269962529E-1,8.520007163E-2,1.084950864E-1,3.549039101E-1
9.691153042E0,-3.606482946E-1,9.250061274E-2,1.013240612E-1,3.858628268E-1
9.701083042E0,-3.126747407E-1,6.706902534E-2,7.347611189E-2,3.281196225E-1
9.711013042E0,-2.302615251E-1,6.876705676E-2,4.012651742E-2,2.436378777E-1
9.720944042E0,-1.571708179E-1,1.042178482E-1,4.980307460E-2,1.950496657E-1
9.730874042E0,-1.280999965E-1,1.178111628E-1,3.510083556E-2,1.775419608E-1
9.740805042E0,-1.069115143E-1,1.304142514E-1,3.482660115E-2,1.721941956E-1
9.750735042E0,-1.156908162E-1,9.023569375E-2,3.301805735E-2,1.503896190E-1
9.760666042E0,-1.965818553E-1,-3.328907579E-2,9.015587926E-2,2.188165236E-1
9.770596042E0,-3.327788568E-1,1.091300941E-1,2.253452593E-1,4.164512347E-1
9.780526042E0,-1.863226231E-1,2.215688351E-1,1.148375612E-1,3.114426657E-1
9.790457042E0,-1.550223316E-1,2.030808163E-1,1.108708102E-1,2.785068720E-1
9.800387042E0,-1.440447689E-1,1.300371060E-1,6.052043617E-2,2.032763330E-1
9.810318042E0,-7.973292500E-2,5.242438138E-2,4.247943699E-2,1.044517001E-1
9.820248042E0,-8.569496535E-2,-1.364769369E-2,1.411704969E-1,1.657075612E-1
9.830179042E0,-1.490130749E-1,-4.048232049E-2,2.535668457E-1,2.968835799E-1
9.840109042E0,-1.585981232E-1,-2.960591465E-2,2.657670611E-1,3.109051393E-1
9.850039042E0,-1.152729595E-1,-3.088090003E-2,2.385880333E-1,2.667690665E-1
9.859970042E0,-9.449122421E-2,-2.857768178E-2,1.874056005E-1,2.118162753E-1
9.869900042E0,-1.111250909E-1,-2.021704048E-2,1.248667055E-1,1.683722326E-1
9.879831042E0,-1.318108588E-1,-2.062429905E-2,7.348780632E-2,1.523152057E-1
9.889761042E0,-1.444739545E-1,-1.112672514E-1,3.711812496E-3,1.823921663E-1
9.899692042E0,-1.895762332E-1,-1.527751735E-1,-5.897618651E-2,2.505146551E-1
9.909622042E0,-2.410171129E-1,-1.095358908E-1,-8.871687949E-2,2.792096789E-1
9.919553042E0,-2.416339941E-1,-5.390226513E-2,-3.937573493E-2,2.506848416E-1
9.929483042E0,-2.017700898E-1,-1.043581814E-2,1.050452292E-2,2.023126799E-1
9.939413042E0,-1.189275424E-1,-2.578037381E-2,1.278318286E-2,1.223592979E-1
9.949344042E0,-2.791336499E-2,-5.607304394E-2,2.601894021E-2,6.782571379E-2
9.959274042E0,-2.500627555E-2,-4.948206246E-2,6.507775605E-2,8.549212042E-2
9.969205042E0,-4.613087699E-2,-2.634141415E-2,9.380921960E-2,1.078058328E-1
9.979135042E0,-5.134410828E-2,-1.093312383E-2,7.402984321E-2,9.075333789E-2
9.989066042E0,-5.284859687E-2,9.189776480E-3,3.218541384E-2,6.255659075E-2
9.998996042E0,-7.801311269E-2,5.251793683E-2,8.407711387E-3,9.441858425E-2
1.000892604E1,-9.925984785E-2,4.465547830E-2,7.680902481E-3,1.091129021E-1
1.001885704E1,-1.257015418E-1,-9.889395833E-3,2.193115175E-2,1.279830191E-1
1.002878704E1,-1.456701487E-1,-6.296281815E-2,1.366435826E-2,1.592822130E-1
1.003871804E1,-1.624222022E-1,-8.349385411E-2,-5.476502180E-3,1.827079296E-1
1.004864804E1,-1.488379508E-1,-5.210395396E-2,-1.157339394E-2,1.581186297E-1
1.005857904E1,-8.340709604E-2,-1.802842766E-2,1.263875663E-2,8.626416431E-2
1.006850904E1,-7.038710095E-2,-1.354799867E-2,4.311912239E-2,8.364897467E-2
1.007843904E1,-5.785944141E-2,-1.242065549E-2,5.509071171E-2,8.085155633E-2
1.008837004E1,-2.598648816E-2,5.912704468E-3,4.658944488E-2,5.367340137E-2
1.009830004E1,2.257536873E-3,2.754769474E-2,5.972755373E-2,6.581301264E-2
1.010823104E1,-1.744816460E-2,5.092661709E-2,7.860704362E-2,9.527342800E-2
1.011816104E1,-4.684730709E-2,4.991154045E-2,9.103003800E-2,1.138960046E-1
1.012809204E1,-8.511974551E-2,3.397641599E-2,9.202523410E-2,1.298784494E-1
1.013802204E1,-1.051509176E-1,1.463294953E-2,9.005940020E-2,1.392175788E-1
1.014795304E1,-1.135069542E-1,1.336264193E-2,8.307665527E-2,1.412944426E-1
1.015788304E1,-9.760808252E-2,7.447013855E-3,7.930695534E-2,1.259856696E-1
1.016781304E1,-7.525044948E-2,1.937065601E-2,9.247313082E-2,1.207854809E-1
1.017774404E1,-3.427959412E-2,-3.840451241E-3,5.113682449E-2,6.168317808E-2
1.018767404E1,-3.928320274E-2,-2.184812129E-2,2.527225077E-2,5.156740327E-2
1.019760504E1,-6.140614316E-2,-2.296026170E-2,3.252396762E-2,7.318262434E-2
1.020753504E1,-6.867050461E-2,2.895833552E-3,6.300316393E-2,9.323852595E-2
1.021746604E1,-1.033596231E-1,5.133650690E-2,9.292862892E-2,1.481701006E-1
1.022739604E1,-1.195018121E-1,7.068845183E-2,1.177623385E-1,1.820590802E-1
1.023732604E1,-1.138685314E-1,4.828806102E-2,1.478369075E-1,1.927525110E-1
1.024725704E1,-1.414377147E-1,3.483274072E-2,1.407635307E-1,2.025643566E-1
1.025718704E1,-1.237245250E-1,5.444050133E-3,7.960107028E-2,1.472199924E-1
1.026711804E1,-8.405555226E-2,-2.095846742E-2,6.855684936E-2,1.104745890E-1
1.027704804E1,-6.619716894E-2,-2.381746352E-2,8.264103770E-2,1.085305388E-1
1.028697904E1,-6.649950653E-2,-2.489510536E-2,8.224810481E-2,1.086586462E-1
1.029690904E1,-6.162731409E-2,-1.428328604E-2,5.840959132E-2,8.610237198E-2
1.030684004E1,-4.315647148E-2,-1.803281307E-3,6.730437577E-2,7.997256937E-2
1.031677004E1,-2.832457043E-2,1.821729273E-2,8.435017884E-2,9.082457660E-2
1.032670004E1,-2.330718432E-2,2.857972831E-2,8.301350534E-2,9.083648925E-2
1.033663104E1,-3.051120982E-2,2.706588417E-2,5.022407413E-2,6.469894614E-2
1.034656104E1,-2.790353436E-2,3.179189622E-2,-2.099150419E-3,4.235254807E-2
1.035649204E1,-3.376964383E-2,3.753210783E-2,-1.492209435E-3,5.051014405E-2
1.036642204E1,-5.856973194E-2,2.807482123E-2,6.168812513E-3,6.524310948E-2
1.037635304E1,-8.175525762E-2,2.348446459E-2,1.732179165E-2,8.680718111E-2
1.038628304E1,-7.109454095E-2,4.829829365E-2,4.148365617E-2,9.543611817E-2
1.039621304E1,-4.824786142E-2,6.452548653E-2,5.634903252E-2,9.831890972E-2
1.040614404E1,-5.357726958E-2,3.598493457E-2,4.994516194E-2,8.160856899E-2
1.041607404E1,-6.748768598E-2,1.309747070E-2,3.213980556E-2,7.588872511E-2
1.042600504E1,-6.530174095E-2,4.448854029E-3,-1.127343178E-3,6.546281827E-2
1.043593504E1,-5.492709931E-2,1.762204617E-2,4.090712070E-3,5.782954846E-2
1.044586604E1,-5.569615435E-2,3.079962373E-2,6.342533290E-2,8.985238608E-2
1.045579604E1,-5.485382639E-2,4.682391822E-2,9.774439573E-2,1.214717600E-1
1.046572604E1,-3.359342337E-2,4.458121866E-2,8.645693064E-2,1.029116320E-1
1.047565704E1,-4.624102391E-2,2.398674041E-2,8.314565241E-2,9.811623476E-2
1.048558704E1,-5.186922479E-2,-9.608144760E-3,9.262632787E-2,1.065944161E-1
1.049551804E1,-5.642146491E-2,-2.271087795E-2,9.476699352E-2,1.126052785E-1
1.050544804E1,-5.241341785E-2,-2.890951127E-2,9.773796380E-2,1.146108013E-1
1.051537904E1,-4.454898588E-2,-2.508864820E-2,1.079647440E-1,1.194589400E-1
1.052530904E1,-3.605466262E-2,-9.414894283E-3,1.129717147E-1,1.189587629E-1
1.053524004E1,-6.525748484E-3,-1.140265524E-2,8.594237566E-2,8.694077222E-2
1.054517004E1,1.324865777E-2,-1.501301855E-2,6.139050186E-2,6.457330235E-2
1.055510004E1,2.390319832E-2,-2.081404120E-2,5.160694063E-2,6.056288898E-2
1.056503104E1,3.158406425E-2,-2.808066845E-2,7.468765497E-2,8.581563296E-2
1.057496104E1,4.712453820E-2,-3.874482036E-2,5.559006393E-2,8.253567963E-2
1.058489204E1,4.817707356E-2,-4.084075481E-2,1.620731235E-2,6.520486672E-2
1.059482204E1,1.908973385E-2,6.084904969E-3,-4.853247464E-2,5.250566732E-2
1.060475304E1,-9.622872435E-3,4.336996794E-2,-8.602131307E-2,9.681539183E-2
1.061468304E1,-4.862365466E-2,4.691367298E-2,-7.838718832E-2,1.034876988E-1
1.062461404E1,-9.512440458E-2,2.354819924E-2,-4.653857410E-2,1.084850631E-1
1.063454404E1,-1.262044754E-1,-1.862162769E-2,-1.907010913E-2,1.289883859E-1
1.064447404E1,-1.181422248E-1,-4.429938287E-2,-6.909070015E-3,1.263635859E-1
1.065440504E1,-6.732188087E-2,-4.630848616E-2,1.781354249E-2,8.363034037E-2
1.066433442E1,-2.970349006E-2,-5.476560652E-2,4.973524690E-2,7.971928100E-2
1.067426542E1,-4.960832577E-2,-5.324445337E-2,1.060702461E-1,1.286345790E-1
1.068419542E1,-1.202707209E-1,-5.312283128E-2,1.409079570E-1,1.927229458E-1
1.069412642E1,-1.383586440E-1,-7.941483647E-2,8.816665649E-2,1.822722962E-1
1.070405642E1,-1.982943586E-1,-1.042096621E-1,5.656888783E-2,2.310418694E-1
1.071398642E1,-2.645258069E-1,-1.113444346E-1,7.210669398E-2,2.959237418E-1
1.072391742E1,-3.881852816E-1,-1.457976910E-1,1.902379918E-1,4.562184489E-1
1.073384742E1,-6.128083733E-1,-2.347306252E-1,2.906066179E-1,7.176940679E-1
1.074377842E1,-7.888033517E-1,-3.948949251E-1,2.042005581E-1,9.054560163E-1
1.075370842E1,-7.807852842E-1,-4.422120559E-1,3.316306829E-2,8.979292575E-1
1.076363942E1,-5.406186488E-1,-3.604662269E-1,2.617447615E-2,6.502995674E-1
1.077356942E1,-3.136029862E-1,-2.861387604E-1,3.504294813E-2,4.259697541E-1
1.078350042E1,-2.084864027E-1,-2.121042395E-1,2.751290381E-2,2.986833581E-1
1.079343042E1,-1.007499011E-1,-9.213691592E-2,-4.879209101E-2,1.449842129E-1
1.080336042E1,1.848382754E-2,-1.905578345E-2,-1.672391385E-1,1.693331161E-1
1.081329142E1,2.348006547E-2,7.039579868E-2,-1.775103575E-1,1.923975285E-1
1.082322142E1,-2.073322171E-2,1.506140426E-1,-1.526871729E-1,2.154711792E-1
1.083315242E1,-1.321428528E-1,1.460549685E-1,-8.315442324E-2,2.137953355E-1
1.084308242E1,-2.704722973E-1,9.553122461E-2,8.680016220E-2,2.996927537E-1
1.085301342E1,-2.852267410E-1,6.180097640E-2,2.290933245E-1,3.710221096E-1
1.086294342E1,-8.014413044E-2,3.199654877E-2,2.436224860E-1,2.584545926E-1
1.087287442E1,1.853911982E-1,3.059935659E-2,1.566077310E-1,2.446062109E-1
1.088280442E1,3.870399217E-1,4.971419692E-2,4.518903673E-2,3.928275085E-1
1.089273442E1,4.464110877E-1,1.106994867E-1,-1.244223171E-1,4.764642154E-1
1.090266542E1,4.572475863E-1,1.759409648E-1,-2.499766552E-1,5.500171874E-1
1.091259542E1,4.764160017E-1,2.166279379E-1,-2.158710158E-1,5.661273404E-1
1.092252642E1,5.816867141E-1,2.583235556E-1,-4.564862788E-2,6.381021000E-1
1.093245642E1,5.158114710E-1,2.960913062E-1,1.218121201E-1,6.070994381E-1
1.094238742E1,2.575230718E-1,2.787654215E-1,1.987369198E-1,4.283977778E-1
1.095231742E1,6.720957778E-2,2.359842682E-1,2.406597018E-1,3.436899682E-1
1.096224842E1,2.984163053E-2,1.933244446E-1,1.535777038E-1,2.486985623E-1
1.097217842E1,1.098976873E-1,1.278251043E-1,1.319599628E-2,1.690884185E-1
1.098210842E1,1.640039472E-1,6.950585246E-2,-1.081810910E-1,2.084022712E-1
1.099203942E1,1.393601990E-1,2.376717746E-2,-1.283218253E-1,1.909257306E-1
1.100196942E1,1.018546229E-1,-2.298072696E-2,-3.271926463E-2,1.094213338E-1
1.101190042E1,7.344314821E-2,-4.168538511E-2,5.294010580E-2,9.967056814E-2
1.102183042E1,3.399658889E-2,-8.182739764E-2,6.202434003E-2,1.081596497E-1
1.103176142E1,-1.611938484E-2,-9.130953491E-2,5.770909488E-2,1.092135768E-1
1.104169142E1,-2.294187952E-2,-6.128057420E-2,1.990859985E-2,6.839584021E-2
1.105162242E1,-2.726081572E-3,-9.224275053E-3,-3.452605426E-2,3.584085928E-2
1.106155242E1,1.767945852E-2,3.784317970E-3,-4.726479828E-2,5.060479694E-2
1.107148342E1,-7.755893022E-3,1.046827018E-2,-2.369876504E-2,2.704385367E-2
1.108141342E1,-3.795928348E-2,3.149251878E-2,-8.063895106E-3,4.997711822E-2
1.109134342E1,-5.175608117E-2,3.192872107E-2,-2.947464466E-2,6.757876771E-2
1.110127442E1,-8.503196418E-2,1.666164100E-3,-5.334005535E-2,1.003910979E-1
1.111120442E1,-7.981628437E-2,-2.632679611E-2,-9.630247235E-2,1.278198170E-1
1.112113542E1,-5.637797624E-2,-3.597440958E-2,-6.116655350E-2,9.063101906E-2
1.113106542E1,-5.763779540E-2,2.024306059E-3,2.306083381E-2,6.211292401E-2
1.114099642E1,-3.814548075E-2,6.368582636E-2,4.986914814E-2,8.943094608E-2
1.115092642E1,-2.476376228E-2,1.015105873E-1,8.170899153E-3,1.048065211E-1
1.116085742E1,-2.360787738E-2,1.138736477E-1,-7.708267450E-2,1.395216049E-1
1.117078742E1,-3.944115065E-2,9.554145724E-2,-7.483325064E-2,1.276079536E-1
1.118071842E1,-3.206163559E-2,6.470967382E-2,-3.334316254E-2,7.954279886E-2
1.119064842E1,-2.685677312E-2,3.746457249E-2,-2.319590449E-3,4.615475007E-2
1.120057842E1,-5.611781169E-2,5.289449751E-2,4.865000367E-2,9.118036802E-2
1.121050942E1,-5.959491329E-2,9.938541681E-2,6.503273249E-2,1.328844274E-1
1.122043942E1,-8.180389915E-2,1.202690399E-1,4.251568973E-2,1.515391162E-1
1.123037042E1,-1.360967948E-1,1.112128723E-1,5.790497661E-2,1.850503360E-1
1.124030042E1,-1.715304101E-1,6.019971639E-2,8.224167287E-2,1.995253873E-1
1.125023142E1,-1.887101144E-1,2.977314502E-2,1.136090612E-1,2.222722795E-1
1.126016142E1,-1.972630742E-1,2.339003205E-2,9.830105066E-2,2.216368891E-1
1.127009242E1,-2.047025963E-1,2.593620211E-2,1.269687796E-1,2.422744529E-1
1.128002242E1,-1.445430247E-1,2.072574824E-2,1.747457939E-1,2.277242524E-1
1.128995242E1,-8.972839298E-2,1.703030795E-2,2.267515147E-1,2.444534011E-1
1.129988342E1,-3.785335751E-2,3.028916180E-2,2.956983733E-1,2.996461880E-1
1.130981342E1,-2.799793035E-3,5.872387916E-2,3.775476980E-1,3.820976277E-1
1.131974442E1,-2.561482452E-2,9.857411563E-2,4.217444623E-1,4.338679142E-1
1.132967442E1,-7.873842325E-2,1.205903444E-1,3.663754231E-1,3.936657479E-1
1.133960542E1,-5.330577604E-2,1.134310135E-1,2.782040888E-1,3.051321281E-1
1.134953542E1,-9.037968144E-4,1.057559583E-1,2.674662620E-1,2.876166561E-1
1.135946642E1,-6.543344948E-3,9.520758122E-2,2.308784795E-1,2.498242806E-1
1.136939642E1,1.682278661E-2,6.287043214E-2,1.896252036E-2,6.778845451E-2
1.137932742E1,2.664419029E-2,9.845249355E-3,-1.257028574E-1,1.288722242E-1
1.138925742E1,-4.680626694E-2,-2.163732916E-2,-1.358156168E-1,1.452751955E-1
1.139918742E1,-1.049030139E-1,-5.632359713E-2,-1.410839581E-1,1.846122238E-1
1.140911842E1,-1.056781537E-1,-8.001505315E-2,-1.258139545E-1,1.827551150E-1
1.141904842E1,-1.307712239E-1,-7.717535287E-2,-6.019650042E-2,1.633424830E-1
1.142897942E1,-1.628475872E-1,-4.911573440E-2,8.141780019E-2,1.885750519E-1
1.143890942E1,-1.848872961E-1,-2.205540508E-2,1.592992043E-1,2.450428323E-1
1.144884042E1,-1.663867423E-1,-8.636337519E-4,1.432573682E-1,2.195631286E-1
1.145877042E1,-1.666522790E-1,2.111458808E-2,9.182408988E-2,1.914431284E-1
1.146870142E1,-1.464327169E-1,1.810151786E-2,3.494529963E-2,1.516290853E-1
1.147863142E1,-9.490330674E-2,6.941522062E-3,-1.004844010E-2,9.568591070E-2
1.148856142E1,-3.519258203E-2,-2.773919106E-3,-5.395810604E-3,3.571172397E-2
1.149849242E1,-4.413551465E-3,1.118806243E-2,7.784982920E-3,1.432683275E-2
1.150842242E1,1.617906298E-3,4.589771926E-2,5.408089757E-3,4.624354754E-2
1.151835342E1,-4.070667084E-3,6.745523393E-2,4.842254698E-2,8.313556382E-2
1.152828342E1,-7.386275902E-3,7.713997722E-2,1.396221542E-1,1.596855632E-1
1.153821442E1,6.195709705E-3,8.979335189E-2,2.005659288E-1,2.198361314E-1
1.154814442E1,5.598398354E-3,8.629057735E-2,1.810403216E-1,2.006315126E-1
1.155807542E1,-9.378367458E-3,8.779740483E-2,1.384807777E-1,1.642353917E-1
1.156800542E1,1.317425195E-2,1.003738886E-1,1.175886762E-1,1.551630600E-1
1.157793542E1,-5.261580460E-4,8.410371870E-2,7.496598244E-2,1.126659259E-1
1.158786642E1,-2.764466716E-2,5.464106083E-2,3.477982342E-2,7.042378340E-2
1.159779642E1,-3.458628058E-2,1.344421059E-2,1.806029499E-2,4.126901814E-2
1.160772742E1,-2.321996944E-2,-2.652297020E-3,7.455083013E-2,7.812827870E-2
1.161765742E1,-4.714889551E-2,1.124419570E-3,8.056878448E-2,9.335744051E-2
1.162758842E1,-1.062076922E-1,-9.021084309E-3,1.970219314E-2,1.083957115E-1
1.163751842E1,-1.360520454E-1,-8.289597631E-3,4.071533203E-2,1.422554559E-1
1.164744942E1,-9.476796197E-2,-2.694981694E-3,5.978836477E-2,1.120842456E-1
1.165737942E1,-6.181592334E-2,-2.074007392E-3,6.377558112E-2,8.884162669E-2
1.166731192E1,-3.274263522E-2,2.578154325E-2,1.051726985E-1,1.131285315E-1
1.167724292E1,-7.261931207E-2,5.922907859E-2,1.855146110E-1,2.078396476E-1
1.168717292E1,-1.279884243E-1,7.595737785E-2,1.862057519E-1,2.383760518E-1
1.169710392E1,-9.843648680E-2,5.859143972E-2,8.578157723E-2,1.431124653E-1
1.170703392E1,6.086385045E-3,4.673328638E-2,-1.339597106E-3,4.714698993E-2
1.171696492E1,5.638340319E-2,2.779883265E-2,3.861267328E-2,7.377534676E-2
1.172689492E1,7.889659043E-2,3.059847951E-2,5.679809868E-2,1.019164508E-1
1.173682592E1,1.749012751E-1,4.281506717E-2,-4.796471000E-2,1.863443034E-1
1.174675592E1,1.995442741E-1,6.950585246E-2,-1.093546271E-1,2.379231290E-1
1.175668592E1,1.017412783E-1,7.141818434E-2,-4.894002557E-2,1.335925554E-1
1.176661692E1,-5.219831340E-2,4.796237111E-2,6.188049853E-2,9.409701941E-2
1.177654692E1,-1.155631824E-1,2.257843852E-2,1.363430357E-1,1.801500997E-1
1.178647792E1,-9.083702506E-2,-1.264168024E-2,2.417355895E-2,9.484481090E-2
1.179640792E1,-5.741180051E-3,3.642961532E-2,1.264969093E-1,1.317632197E-1
1.180633892E1,1.053467263E-3,1.197021523E-1,3.154526067E-1,3.374019296E-1
1.181626892E1,-8.816364152E-2,4.970542610E-2,1.679484057E-1,1.960870319E-1
1.182619892E1,-1.222239833E-2,-2.855487764E-2,-1.410634929E-1,1.444426429E-1
1.183612992E1,6.092886418E-2,-3.120775938E-2,-1.468206614E-1,1.619955473E-1
1.184605992E1,-1.083324607E-3,-4.328459859E-2,-1.632449055E-1,1.688893994E-1
1.185599092E1,-9.013185086E-2,-9.092391104E-2,-2.295862448E-1,2.628702188E-1
1.186592092E1,-1.522588095E-1,-9.304264963E-2,-2.032147175E-1,2.704365011E-1
1.187585192E1,-1.596119573E-1,-6.167701542E-2,-5.173207104E-2,1.787630787E-1
1.188578192E1,-1.521901778E-1,-2.461853206E-2,6.646120727E-2,1.678839314E-1
1.189571292E1,-1.961016528E-1,-1.046856254E-2,1.542144656E-1,2.496949147E-1
1.190564292E1,-2.517606407E-1,1.632834971E-2,1.884101522E-1,3.148784221E-1
1.191557292E1,-1.779395797E-1,1.067467690E-2,1.050686181E-1,2.069199295E-1
1.192550392E1,1.808719218E-2,1.346262932E-2,-3.668016851E-2,4.305605266E-2
1.193543392E1,1.206587568E-1,2.732988596E-3,-7.120680749E-2,1.401299905E-1
1.194536492E1,8.659229368E-2,-4.949083328E-3,1.080857813E-2,8.740448565E-2
1.195529492E1,-3.596870854E-2,3.874657452E-3,1.086430210E-1,1.145079341E-1
1.196522592E1,-9.566541821E-2,1.329598367E-2,9.592825055E-2,1.361281921E-1
1.197515592E1,-7.404979683E-2,6.710966349E-2,8.492671430E-2,1.311473452E-1
1.198508692E1,-6.516886298E-2,7.853716940E-2,1.025361890E-1,1.446676803E-1
1.199501692E1,-6.895687200E-2,5.411685795E-2,1.739377087E-1,1.947768236E-1
1.200494692E1,-7.353421859E-2,3.493506700E-2,2.126357514E-1,2.276877313E-1
1.201487792E1,2.704677109E-2,-1.197772890E-2,1.504278088E-1,1.533085760E-1
1.202480792E1,1.098253645E-1,-1.512791634E-2,6.020059347E-2,1.261529865E-1
1.203473892E1,5.433963686E-2,1.122343808E-2,9.636796117E-3,5.631722238E-2
1.204466892E1,5.506798066E-2,2.460449874E-2,-3.601943314E-2,7.025143000E-2
1.205459992E1,1.214061406E-1,4.302673638E-2,-8.381281972E-2,1.536728335E-1
1.206452992E1,1.561628675E-1,6.876033247E-2,-1.598546898E-1,2.338126309E-1
1.207445992E1,1.907133339E-1,7.084369540E-2,-1.660784662E-1,2.626260875E-1
1.208439092E1,1.462298734E-1,4.977646977E-2,-4.466688037E-2,1.607980193E-1
1.209432092E1,-8.381545097E-3,3.235644490E-2,1.051528180E-1,1.103372328E-1
1.210425192E1,-1.932295735E-1,-5.202852488E-3,3.379749119E-1,3.893478892E-1
1.211418192E1,-3.237781647E-1,-5.156367123E-3,4.459221143E-1,5.510947469E-1
1.212411292E1,-1.470451214E-1,-3.685500026E-3,-2.637211204E-1,3.019680115E-1
1.213404292E1,2.266867202E-1,1.161876833E-1,-1.087803721E0,1.117230228E0
1.214397392E1,1.000609529E-1,-2.315146565E-2,2.994429302E-1,3.165663487E-1
1.215390392E1,-1.025546442E-1,-2.108526430E-1,7.820498908E-1,8.164424804E-1
1.216383392E1,-1.794203139E-1,2.467729658E-2,6.274945325E-1,6.531079591E-1
1.217376492E1,-2.390819038E-1,2.988324809E-1,7.206395084E-1,8.159548452E-1
1.218369492E1,-3.068965953E-1,3.471638113E-1,7.479442513E-1,8.798459156E-1
1.219362592E1,-2.420403756E-1,1.141522676E-1,4.602413607E-1,5.323874470E-1
1.220355592E1,-1.323275334E-1,-3.887644118E-1,-3.837077397E-1,5.620320040E-1
1.221348692E1,-2.100071356E-2,-2.504801005E-1,-6.751101637E-1,7.203853440E-1
1.222341692E1,-1.635502763E-2,-9.111423790E-2,-5.827218175E-1,5.900288195E-1
1.223334692E1,1.398255643E-1,-1.059781525E-1,-3.686020428E-1,4.082279059E-1
1.224327792E1,4.803853109E-2,-7.792993605E-2,-6.467663705E-2,1.120885488E-1
1.225320792E1,-2.562871896E-1,-2.073451906E-2,9.506461680E-2,2.741355964E-1
1.226313892E1,-3.906564246E-1,1.938293517E-2,2.008243757E-1,4.396800771E-1
1.227306892E1,-3.134090048E-1,7.701543152E-2,3.480338770E-1,4.746410860E-1
1.228299992E1,-2.498997644E-1,4.312964737E-2,3.009474188E-1,3.935472114E-1
